date_date,Ticker,Share_Volume,Call_Delta,Put_Delta,Call_Volume,Put_Volume,Total_Option_Delta,NOPE,NOPE_MAD,uniqueKey,ticker,date,open,high,low,close,adjustedClose,volume,nextDay_date,nextDay_open,nextDay_high,nextDay_low,nextDay_close,nextDay_adjClose,nextDay_volume,isDayBeforeExDiv,Min2Day_date,Min3Day_date,Min5Day_date,Min14Day_date,Min30Day_date,Min2Day_closeLow,Min3Day_closeLow,Min5Day_closeLow,Min14Day_closeLow,Min30Day_closeLow,Min2Day_%diff,Min3Day_%diff,Min5Day_%diff,Min14Day_%diff,Min30Day_%diff
2/21/20,SPY,113788200,46469979,-89727733,1604752,2767402,-43257754,-38.016,-1.6306,SPY2020-02-21,SPY,2/21/20 0:00,335.470001,335.809998,332.579987,333.480011,328.761963,113788200,2/24/20 0:00,323.140015,333.559998,321.23999,322.420013,317.858429,161088400,FALSE,2/25/20 0:00,2/26/20 0:00,2/28/20 0:00,3/12/20 0:00,3/23/20 0:00,312.649994,311.5,296.26001,248.110001,222.949997,-6.246%,-6.591%,-11.161%,-25.600%,-33.144%
2/24/20,SPY,161088400,61141700,-134219275,2254871,4080118,-73077574,-45.3649,-1.7641,SPY2020-02-24,SPY,2/24/20 0:00,323.140015,333.559998,321.23999,322.420013,317.858429,161088400,2/25/20 0:00,323.940002,324.609985,311.690002,312.649994,308.226624,218913200,FALSE,2/26/20 0:00,2/27/20 0:00,2/28/20 0:00,3/12/20 0:00,3/23/20 0:00,311.5,297.51001,296.26001,248.110001,222.949997,-3.387%,-7.726%,-8.114%,-23.048%,-30.851%
2/25/20,SPY,218913200,72477996,-197894513,3050314,4607902,-125416516,-57.2905,-2.1161,SPY2020-02-25,SPY,2/25/20 0:00,323.940002,324.609985,311.690002,312.649994,308.226624,218913200,2/26/20 0:00,314.179993,318.109985,310.700012,311.5,307.092926,194773800,FALSE,2/27/20 0:00,2/28/20 0:00,2/28/20 0:00,3/16/20 0:00,3/23/20 0:00,297.51001,296.26001,296.26001,239.850006,222.949997,-4.842%,-5.242%,-5.242%,-23.285%,-28.690%
2/26/20,SPY,194773800,49354108,-143779676,2410010,3848445,-94425568,-48.4796,-1.7717,SPY2020-02-26,SPY,2/26/20 0:00,314.179993,318.109985,310.700012,311.5,307.092926,194773800,2/27/20 0:00,305.459991,311.559998,297.51001,297.51001,293.300873,284353500,FALSE,2/28/20 0:00,2/28/20 0:00,2/28/20 0:00,3/16/20 0:00,3/23/20 0:00,296.26001,296.26001,296.26001,239.850006,222.949997,-4.892%,-4.892%,-4.892%,-23.002%,-28.427%
2/27/20,SPY,284353500,57947969,-184699946,2814104,4394145,-126751976,-44.5755,-1.6832,SPY2020-02-27,SPY,2/27/20 0:00,305.459991,311.559998,297.51001,297.51001,293.300873,284353500,2/28/20 0:00,288.700012,297.890015,285.540009,296.26001,292.068542,385764000,FALSE,2/28/20 0:00,2/28/20 0:00,2/28/20 0:00,3/16/20 0:00,3/23/20 0:00,296.26001,296.26001,296.26001,239.850006,222.949997,-0.420%,-0.420%,-0.420%,-19.381%,-25.061%
2/28/20,SPY,385764000,66133714,-186298670,3152387,4786906,-120164956,-31.1499,-0.7656,SPY2020-02-28,SPY,2/28/20 0:00,288.700012,297.890015,285.540009,296.26001,292.068542,385764000,3/2/20 0:00,298.209991,309.160004,294.459991,309.089996,304.71698,238703600,FALSE,3/3/20 0:00,3/3/20 0:00,3/6/20 0:00,3/16/20 0:00,3/23/20 0:00,300.23999,300.23999,297.459991,239.850006,222.949997,1.343%,1.343%,0.405%,-19.041%,-24.745%
3/2/20,SPY,238703600,98628294,-58384015,2236588,3244901,40244278,16.8595,1.1296,SPY2020-03-02,SPY,3/2/20 0:00,298.209991,309.160004,294.459991,309.089996,304.71698,238703600,3/3/20 0:00,309.5,313.839996,297.570007,300.23999,295.992218,300139100,FALSE,3/3/20 0:00,3/3/20 0:00,3/9/20 0:00,3/20/20 0:00,3/23/20 0:00,300.23999,300.23999,274.230011,228.800003,222.949997,-2.863%,-2.863%,-11.278%,-25.976%,-27.869%
3/3/20,SPY,300139100,47959135,-89478784,2091329,2974506,-41519649,-13.8335,-0.078,SPY2020-03-03,SPY,3/3/20 0:00,309.5,313.839996,297.570007,300.23999,295.992218,300139100,3/4/20 0:00,306.119995,313.100006,303.329987,312.859985,308.433655,176613400,FALSE,3/5/20 0:00,3/6/20 0:00,3/9/20 0:00,3/23/20 0:00,3/23/20 0:00,302.459991,297.459991,274.230011,222.949997,222.949997,0.739%,-0.926%,-8.663%,-25.743%,-25.743%
3/4/20,SPY,176613400,87790039,-43618141,1997785,2693799,44171897,25.0105,1.508,SPY2020-03-04,SPY,3/4/20 0:00,306.119995,313.100006,303.329987,312.859985,308.433655,176613400,3/5/20 0:00,304.980011,308.470001,300.01001,302.459991,298.180817,186366800,FALSE,3/6/20 0:00,3/9/20 0:00,3/9/20 0:00,3/23/20 0:00,3/23/20 0:00,297.459991,274.230011,274.230011,222.949997,222.949997,-4.922%,-12.347%,-12.347%,-28.738%,-28.738%
3/5/20,SPY,186366800,41305129,-100839377,1652709,2881710,-59534248,-31.9447,-0.7527,SPY2020-03-05,SPY,3/5/20 0:00,304.980011,308.470001,300.01001,302.459991,298.180817,186366800,3/6/20 0:00,293.149994,298.779999,290.230011,297.459991,293.251556,228667200,FALSE,3/9/20 0:00,3/9/20 0:00,3/12/20 0:00,3/23/20 0:00,3/23/20 0:00,274.230011,274.230011,248.110001,222.949997,222.949997,-9.333%,-9.333%,-17.969%,-26.288%,-26.288%
3/6/20,SPY,228667200,57174281,-107526062,1992782,4257362,-50351780,-22.0197,-0.3622,SPY2020-03-06,SPY,3/6/20 0:00,293.149994,298.779999,290.230011,297.459991,293.251556,228667200,3/9/20 0:00,275.299988,284.190002,273.450012,274.230011,270.35022,309417300,FALSE,3/9/20 0:00,3/9/20 0:00,3/12/20 0:00,3/23/20 0:00,3/23/20 0:00,274.230011,274.230011,248.110001,222.949997,222.949997,-7.809%,-7.809%,-16.590%,-25.049%,-25.049%
3/9/20,SPY,309417300,52219191,-150125775,2131601,3966599,-97906584,-31.6422,-0.724,SPY2020-03-09,SPY,3/9/20 0:00,275.299988,284.190002,273.450012,274.230011,270.35022,309417300,3/10/20 0:00,284.640015,288.519989,273.5,288.420013,284.339478,276444100,FALSE,3/11/20 0:00,3/12/20 0:00,3/16/20 0:00,3/23/20 0:00,3/23/20 0:00,274.359985,248.110001,239.850006,222.949997,222.949997,0.047%,-9.525%,-12.537%,-18.700%,-18.700%
3/10/20,SPY,276444100,80311160,-76470181,2162624,3225114,3840978,1.3894,0.644,SPY2020-03-10,SPY,3/10/20 0:00,284.640015,288.519989,273.5,288.420013,284.339478,276444100,3/11/20 0:00,280.700012,281.940002,270.880005,274.359985,270.478394,255316300,FALSE,3/12/20 0:00,3/12/20 0:00,3/16/20 0:00,3/23/20 0:00,3/23/20 0:00,248.110001,248.110001,239.850006,222.949997,222.949997,-13.976%,-13.976%,-16.840%,-22.700%,-22.700%
3/11/20,SPY,255316300,49199740,-111604210,2239964,3434127,-62404470,-24.442,-0.5798,SPY2020-03-11,SPY,3/11/20 0:00,280.700012,281.940002,270.880005,274.359985,270.478394,255316300,3/12/20 0:00,256,266.660004,247.679993,248.110001,244.599762,392220700,FALSE,3/12/20 0:00,3/16/20 0:00,3/16/20 0:00,3/23/20 0:00,3/23/20 0:00,248.110001,239.850006,239.850006,222.949997,222.949997,-9.568%,-12.578%,-12.578%,-18.738%,-18.738%
3/12/20,SPY,392220700,57773810,-165208399,3093733,4207136,-107434588,-27.3914,-0.6859,SPY2020-03-12,SPY,3/12/20 0:00,256,266.660004,247.679993,248.110001,244.599762,392220700,3/13/20 0:00,263.089996,271.480011,248.520004,269.320007,265.509674,329566100,FALSE,3/16/20 0:00,3/16/20 0:00,3/16/20 0:00,3/23/20 0:00,3/23/20 0:00,239.850006,239.850006,239.850006,222.949997,222.949997,-3.329%,-3.329%,-3.329%,-10.141%,-10.141%
3/13/20,SPY,329566100,80876421,-74248790,2725892,3994626,6627630,2.011,0.8291,SPY2020-03-13,SPY,3/13/20 0:00,263.089996,271.480011,248.520004,269.320007,265.509674,329566100,3/16/20 0:00,241.179993,256.899994,237.360001,239.850006,236.456635,297240000,FALSE,3/16/20 0:00,3/16/20 0:00,3/20/20 0:00,3/23/20 0:00,3/23/20 0:00,239.850006,239.850006,228.800003,222.949997,222.949997,-10.942%,-10.942%,-15.045%,-17.217%,-17.217%
3/16/20,SPY,297240000,46394321,-147605672,2603882,4110049,-101211351,-34.0504,-1.1233,SPY2020-03-16,SPY,3/16/20 0:00,241.179993,256.899994,237.360001,239.850006,236.456635,297240000,3/17/20 0:00,245.039993,256.170013,237.070007,252.800003,249.223404,262070500,FALSE,3/18/20 0:00,3/18/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,240,240,222.949997,222.949997,222.949997,0.063%,0.063%,-7.046%,-7.046%,-7.046%
3/17/20,SPY,262070500,65126339,-82199816,2259418,3237132,-17073477,-6.5148,0.3805,SPY2020-03-17,SPY,3/17/20 0:00,245.039993,256.170013,237.070007,252.800003,249.223404,262070500,3/18/20 0:00,236.25,248.369995,228.020004,240,236.604492,327597100,FALSE,3/18/20 0:00,3/20/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,240,228.800003,222.949997,222.949997,222.949997,-5.063%,-9.494%,-11.808%,-11.808%,-11.808%
3/18/20,SPY,327597100,62848472,-150889856,3088072,4441587,-88041383,-26.8749,-0.7567,SPY2020-03-18,SPY,3/18/20 0:00,236.25,248.369995,228.020004,240,236.604492,327597100,3/19/20 0:00,239.25,247.380005,232.220001,240.509995,237.107269,289322000,FALSE,3/20/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,228.800003,222.949997,222.949997,222.949997,222.949997,-4.667%,-7.104%,-7.104%,-7.104%,-7.104%
3/19/20,SPY,289322000,74470445,-66603957,2348223,3325088,7866487,2.7189,0.8847,SPY2020-03-19,SPY,3/19/20 0:00,239.25,247.380005,232.220001,240.509995,237.107269,289322000,3/20/20 0:00,242.529999,244.470001,228.5,228.800003,226.889328,347158800,TRUE,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,222.949997,222.949997,222.949997,222.949997,222.949997,-7.301%,-7.301%,-7.301%,-7.301%,-7.301%
3/20/20,SPY,347158800,40412224,-152808706,2688813,4157410,-112396481,-32.3761,-1.0547,SPY2020-03-20,SPY,3/20/20 0:00,242.529999,244.470001,228.5,228.800003,226.889328,347158800,3/23/20 0:00,228.190002,229.679993,218.259995,222.949997,221.088181,326025200,FALSE,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,3/23/20 0:00,222.949997,222.949997,222.949997,222.949997,222.949997,-2.557%,-2.557%,-2.557%,-2.557%,-2.557%
3/23/20,SPY,326025200,53429709,-115458723,2712928,3394300,-62029014,-19.0258,-0.062,SPY2020-03-23,SPY,3/23/20 0:00,228.190002,229.679993,218.259995,222.949997,221.088181,326025200,3/24/20 0:00,234.419998,244.100006,233.800003,243.149994,241.119492,235494500,FALSE,3/24/20 0:00,3/24/20 0:00,3/24/20 0:00,3/24/20 0:00,3/24/20 0:00,243.149994,243.149994,243.149994,243.149994,243.149994,9.060%,9.060%,9.060%,9.060%,9.060%
3/24/20,SPY,235494500,73788963,-72003007,2216198,3260754,1785956,0.7584,0.97,SPY2020-03-24,SPY,3/24/20 0:00,234.419998,244.100006,233.800003,243.149994,241.119492,235494500,3/25/20 0:00,244.869995,256.350006,239.75,246.789993,244.729095,299430300,FALSE,3/25/20 0:00,3/25/20 0:00,3/25/20 0:00,4/1/20 0:00,4/1/20 0:00,246.789993,246.789993,246.789993,246.149994,246.149994,1.497%,1.497%,1.497%,1.234%,1.234%
3/25/20,SPY,299430300,87876877,-93999261,2547684,4105526,-6122383,-2.0447,0.8265,SPY2020-03-25,SPY,3/25/20 0:00,244.869995,256.350006,239.75,246.789993,244.729095,299430300,3/26/20 0:00,249.520004,262.799988,249.050003,261.200012,259.018768,257632800,FALSE,3/27/20 0:00,3/27/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,253.419998,253.419998,246.149994,246.149994,246.149994,2.686%,2.686%,-0.259%,-0.259%,-0.259%
3/26/20,SPY,257632800,63960658,-91421468,1869379,3799407,-27460809,-10.6589,0.3483,SPY2020-03-26,SPY,3/26/20 0:00,249.520004,262.799988,249.050003,261.200012,259.018768,257632800,3/27/20 0:00,253.270004,260.809998,251.050003,253.419998,251.303726,224341200,FALSE,3/27/20 0:00,3/27/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,253.419998,253.419998,246.149994,246.149994,246.149994,-2.979%,-2.979%,-5.762%,-5.762%,-5.762%
3/27/20,SPY,224341200,72003127,-72706863,2206909,3262783,-703736,-0.3137,1.0245,SPY2020-03-27,SPY,3/27/20 0:00,253.270004,260.809998,251.050003,253.419998,251.303726,224341200,3/30/20 0:00,255.699997,262.429993,253.529999,261.649994,259.464996,171369500,FALSE,3/31/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,257.75,246.149994,246.149994,246.149994,246.149994,1.709%,-2.869%,-2.869%,-2.869%,-2.869%
3/30/20,SPY,171369500,72175457,-61793723,1832449,3122902,10381734,6.0581,1.4027,SPY2020-03-30,SPY,3/30/20 0:00,255.699997,262.429993,253.529999,261.649994,259.464996,171369500,3/31/20 0:00,260.559998,263.329987,256.220001,257.75,255.59758,194881100,FALSE,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,246.149994,246.149994,246.149994,246.149994,246.149994,-5.924%,-5.924%,-5.924%,-5.924%,-5.924%
3/31/20,SPY,194881100,45916500,-85718919,2136171,3113608,-39802418,-20.4239,-0.2399,SPY2020-03-31,SPY,3/31/20 0:00,260.559998,263.329987,256.220001,257.75,255.59758,194881100,4/1/20 0:00,247.979996,257.660004,243.899994,246.149994,244.094437,189554600,FALSE,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,4/1/20 0:00,246.149994,246.149994,246.149994,246.149994,246.149994,-4.500%,-4.500%,-4.500%,-4.500%,-4.500%
4/1/20,SPY,189554600,38000078,-121325152,1961472,3313345,-83325074,-43.9583,-1.3882,SPY2020-04-01,SPY,4/1/20 0:00,247.979996,257.660004,243.899994,246.149994,244.094437,189554600,4/2/20 0:00,245.190002,252.679993,244.589996,251.830002,249.72702,177660400,FALSE,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,248.190002,248.190002,248.190002,248.190002,248.190002,0.829%,0.829%,0.829%,0.829%,0.829%
4/2/20,SPY,177660400,47903946,-67573437,1434561,2719525,-19669491,-11.0714,0.5715,SPY2020-04-02,SPY,4/2/20 0:00,245.190002,252.679993,244.589996,251.830002,249.72702,177660400,4/3/20 0:00,250.759995,253.320007,245.220001,248.190002,246.117416,135561200,FALSE,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,4/3/20 0:00,248.190002,248.190002,248.190002,248.190002,248.190002,-1.445%,-1.445%,-1.445%,-1.445%,-1.445%
4/3/20,SPY,135561200,36847404,-99026661,1701661,2848565,-62179256,-45.868,-1.5648,SPY2020-04-03,SPY,4/3/20 0:00,250.759995,253.320007,245.220001,248.190002,246.117416,135561200,4/6/20 0:00,257.839996,267,248.169998,264.859985,262.648193,188061200,FALSE,4/6/20 0:00,4/6/20 0:00,4/6/20 0:00,4/6/20 0:00,4/6/20 0:00,264.859985,264.859985,264.859985,264.859985,264.859985,6.717%,6.717%,6.717%,6.717%,6.717%
4/6/20,SPY,188061200,89997276,-57967863,1931222,3247814,32029413,17.0314,2.2579,SPY2020-04-06,SPY,4/6/20 0:00,257.839996,267,248.169998,264.859985,262.648193,188061200,4/7/20 0:00,274.209991,275.029999,264.890015,265.130005,262.915955,201427200,FALSE,4/7/20 0:00,4/7/20 0:00,4/7/20 0:00,4/7/20 0:00,4/7/20 0:00,265.130005,265.130005,265.130005,265.130005,265.130005,0.102%,0.102%,0.102%,0.102%,0.102%
4/7/20,SPY,201427200,66113814,-104439665,2423341,3416470,-38325850,-19.0271,0.0436,SPY2020-04-07,SPY,4/7/20 0:00,274.209991,275.029999,264.890015,265.130005,262.915955,201427200,4/8/20 0:00,267.959991,276,265.25,274.029999,271.741608,153774500,FALSE,4/8/20 0:00,4/8/20 0:00,4/8/20 0:00,4/21/20 0:00,4/21/20 0:00,274.029999,274.029999,274.029999,273.040009,273.040009,3.357%,3.357%,3.357%,2.983%,2.983%
4/8/20,SPY,153774500,78276584,-60685229,1833669,2928753,17591354,11.4397,2.1475,SPY2020-04-08,SPY,4/8/20 0:00,267.959991,276,265.25,274.029999,271.741608,153774500,4/9/20 0:00,277.579987,281.200012,275.470001,278.200012,275.876801,190282700,FALSE,4/13/20 0:00,4/13/20 0:00,4/13/20 0:00,4/21/20 0:00,4/21/20 0:00,275.660004,275.660004,275.660004,273.040009,273.040009,0.595%,0.595%,0.595%,-0.361%,-0.361%
4/9/20,SPY,190282700,79892157,-96126892,2625765,3965135,-16234735,-8.5319,0.5021,SPY2020-04-09,SPY,4/9/20 0:00,277.579987,281.200012,275.470001,278.200012,275.876801,190282700,4/13/20 0:00,277.140015,277.51001,271.410004,275.660004,273.358002,114839100,FALSE,4/13/20 0:00,4/13/20 0:00,4/13/20 0:00,4/21/20 0:00,4/21/20 0:00,275.660004,275.660004,275.660004,273.040009,273.040009,-0.913%,-0.913%,-0.913%,-1.855%,-1.855%
4/13/20,SPY,114839100,62414954,-50572892,1685034,2464470,11842062,10.3119,1.5762,SPY2020-04-13,SPY,4/13/20 0:00,277.140015,277.51001,271.410004,275.660004,273.358002,114839100,4/14/20 0:00,280.980011,284.899994,275.51001,283.790009,281.420135,134143400,FALSE,4/15/20 0:00,4/15/20 0:00,4/15/20 0:00,4/21/20 0:00,4/21/20 0:00,277.76001,277.76001,277.76001,273.040009,273.040009,0.762%,0.762%,0.762%,-0.950%,-0.950%
4/14/20,SPY,134143400,64257678,-57990311,1599700,2806976,6267367,4.6721,1.1441,SPY2020-04-14,SPY,4/14/20 0:00,280.980011,284.899994,275.51001,283.790009,281.420135,134143400,4/15/20 0:00,277.570007,283.940002,275.459991,277.76001,275.440491,121775000,FALSE,4/15/20 0:00,4/15/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,277.76001,277.76001,273.040009,273.040009,273.040009,-2.125%,-2.125%,-3.788%,-3.788%,-3.788%
4/15/20,SPY,121775000,58255004,-72960328,1678943,2758576,-14705324,-12.0758,-0.0891,SPY2020-04-15,SPY,4/15/20 0:00,277.570007,283.940002,275.459991,277.76001,275.440491,121775000,4/16/20 0:00,279.149994,280.029999,275.76001,279.100006,276.769287,131798300,FALSE,4/16/20 0:00,4/16/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,279.100006,279.100006,273.040009,273.040009,273.040009,0.482%,0.482%,-1.699%,-1.699%,-1.699%
4/16/20,SPY,131798300,57944549,-56977531,1619588,2059484,967018,0.7337,0.8541,SPY2020-04-16,SPY,4/16/20 0:00,279.149994,280.029999,275.76001,279.100006,276.769287,131798300,4/17/20 0:00,285.380005,287.299988,282.399994,286.640015,284.246307,146684800,FALSE,4/20/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,281.589996,273.040009,273.040009,273.040009,273.040009,0.892%,-2.171%,-2.171%,-2.171%,-2.171%
4/17/20,SPY,146684800,84298750,-53424646,1912744,3002806,30874103,21.0479,2.4128,SPY2020-04-17,SPY,4/17/20 0:00,285.380005,287.299988,282.399994,286.640015,284.246307,146684800,4/20/20 0:00,282.609985,286.790009,281.350006,281.589996,279.238464,100109300,FALSE,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,273.040009,273.040009,273.040009,273.040009,273.040009,-4.745%,-4.745%,-4.745%,-4.745%,-4.745%
4/20/20,SPY,100109300,34829165,-97935376,1527920,2818940,-63106210,-63.0373,-4.3205,SPY2020-04-20,SPY,4/20/20 0:00,282.609985,286.790009,281.350006,281.589996,279.238464,100109300,4/21/20 0:00,276.730011,278.040009,272.019989,273.040009,270.759888,126385700,FALSE,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,4/21/20 0:00,273.040009,273.040009,273.040009,273.040009,273.040009,-3.036%,-3.036%,-3.036%,-3.036%,-3.036%
4/21/20,SPY,126385700,48894960,-81949963,1839695,2713979,-33055002,-26.1541,-1.2459,SPY2020-04-21,SPY,4/21/20 0:00,276.730011,278.040009,272.019989,273.040009,270.759888,126385700,4/22/20 0:00,278.350006,281,276.910004,279.100006,276.769287,93524600,FALSE,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,279.079987,279.079987,279.079987,279.079987,279.079987,2.212%,2.212%,2.212%,2.212%,2.212%
4/22/20,SPY,93524600,51821809,-43839186,1342312,2114927,7982623,8.5353,1.3641,SPY2020-04-22,SPY,4/22/20 0:00,278.350006,281,276.910004,279.100006,276.769287,93524600,4/23/20 0:00,280.48999,283.940002,278.75,279.079987,276.74942,104709700,FALSE,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,4/23/20 0:00,279.079987,279.079987,279.079987,279.079987,279.079987,-0.007%,-0.007%,-0.007%,-0.007%,-0.007%
4/23/20,SPY,104709700,42871372,-72332751,1495016,2330619,-29461379,-28.1362,-1.2737,SPY2020-04-23,SPY,4/23/20 0:00,280.48999,283.940002,278.75,279.079987,276.74942,104709700,4/24/20 0:00,280.730011,283.700012,278.5,282.970001,280.606964,85166000,FALSE,4/24/20 0:00,4/24/20 0:00,4/24/20 0:00,5/13/20 0:00,5/13/20 0:00,282.970001,282.970001,282.970001,281.600006,281.600006,1.394%,1.394%,1.394%,0.903%,0.903%
4/24/20,SPY,85166000,81552457,-43343748,1619736,2585228,38208709,44.8638,3.6402,SPY2020-04-24,SPY,4/24/20 0:00,280.730011,283.700012,278.5,282.970001,280.606964,85166000,4/27/20 0:00,285.119995,288.269989,284.619995,287.049988,284.652893,77896600,FALSE,4/28/20 0:00,4/28/20 0:00,5/1/20 0:00,5/13/20 0:00,5/13/20 0:00,285.730011,285.730011,282.790009,281.600006,281.600006,0.975%,0.975%,-0.064%,-0.484%,-0.484%
4/27/20,SPY,77896600,65208601,-37682001,1367255,2237261,27526599,35.3374,3.237,SPY2020-04-27,SPY,4/27/20 0:00,285.119995,288.269989,284.619995,287.049988,284.652893,77896600,4/28/20 0:00,291.019989,291.399994,285.399994,285.730011,283.343903,105270000,FALSE,4/28/20 0:00,4/28/20 0:00,5/1/20 0:00,5/13/20 0:00,5/13/20 0:00,285.730011,285.730011,282.790009,281.600006,281.600006,-0.460%,-0.460%,-1.484%,-1.899%,-1.899%
4/28/20,SPY,105270000,46693205,-64993211,1530870,2059357,-18300005,-17.3839,-0.6654,SPY2020-04-28,SPY,4/28/20 0:00,291.019989,291.399994,285.399994,285.730011,283.343903,105270000,4/29/20 0:00,291.529999,294.880005,290.410004,293.209991,290.761444,118745600,FALSE,4/30/20 0:00,5/1/20 0:00,5/1/20 0:00,5/13/20 0:00,5/13/20 0:00,290.480011,282.790009,282.790009,281.600006,281.600006,1.662%,-1.029%,-1.029%,-1.445%,-1.445%
4/29/20,SPY,118745600,94754296,-57066744,2065979,3041281,37687552,31.7381,2.9651,SPY2020-04-29,SPY,4/29/20 0:00,291.529999,294.880005,290.410004,293.209991,290.761444,118745600,4/30/20 0:00,291.709991,293.320007,288.589996,290.480011,288.05426,122901700,FALSE,5/1/20 0:00,5/1/20 0:00,5/1/20 0:00,5/13/20 0:00,5/13/20 0:00,282.790009,282.790009,282.790009,281.600006,281.600006,-3.554%,-3.554%,-3.554%,-3.960%,-3.960%
4/30/20,SPY,122901700,46666046,-66466128,1625812,2216134,-19800082,-16.1105,-0.7474,SPY2020-04-30,SPY,4/30/20 0:00,291.709991,293.320007,288.589996,290.480011,288.05426,122901700,5/1/20 0:00,285.309998,290.660004,281.519989,282.790009,280.428467,125063900,FALSE,5/1/20 0:00,5/1/20 0:00,5/1/20 0:00,5/13/20 0:00,5/13/20 0:00,282.790009,282.790009,282.790009,281.600006,281.600006,-2.647%,-2.647%,-2.647%,-3.057%,-3.057%
5/1/20,SPY,125063900,52914157,-106314169,2033006,3239386,-53400012,-42.6982,-2.7146,SPY2020-05-01,SPY,5/1/20 0:00,285.309998,290.660004,281.519989,282.790009,280.428467,125063900,5/4/20 0:00,280.73999,283.899994,279.130005,283.570007,281.201965,80873200,FALSE,5/4/20 0:00,5/4/20 0:00,5/4/20 0:00,5/13/20 0:00,5/13/20 0:00,283.570007,283.570007,283.570007,281.600006,281.600006,0.276%,0.276%,0.276%,-0.421%,-0.421%
5/4/20,SPY,80873200,63964825,-45358157,1428611,2263275,18606668,23.0072,2.0242,SPY2020-05-04,SPY,5/4/20 0:00,280.73999,283.899994,279.130005,283.570007,281.201965,80873200,5/5/20 0:00,286.640015,289.25,283.709991,286.190002,283.800079,79569900,FALSE,5/6/20 0:00,5/6/20 0:00,5/6/20 0:00,5/13/20 0:00,5/13/20 0:00,284.25,284.25,284.25,281.600006,281.600006,0.240%,0.240%,0.240%,-0.695%,-0.695%
5/5/20,SPY,79569900,34844352,-65313201,1306662,1979524,-30468849,-38.2919,-2.2793,SPY2020-05-05,SPY,5/5/20 0:00,286.640015,289.25,283.709991,286.190002,283.800079,79569900,5/6/20 0:00,288.040009,288.459991,283.779999,284.25,281.876282,73632600,FALSE,5/6/20 0:00,5/6/20 0:00,5/6/20 0:00,5/13/20 0:00,5/13/20 0:00,284.25,284.25,284.25,281.600006,281.600006,-0.678%,-0.678%,-0.678%,-1.604%,-1.604%
5/6/20,SPY,73632600,32317586,-93693230,1572731,2231339,-61375643,-83.3539,-5.0798,SPY2020-05-06,SPY,5/6/20 0:00,288.040009,288.459991,283.779999,284.25,281.876282,73632600,5/7/20 0:00,287.75,289.779999,287.130005,287.679993,285.277618,75250400,FALSE,5/7/20 0:00,5/7/20 0:00,5/13/20 0:00,5/13/20 0:00,5/13/20 0:00,287.679993,287.679993,281.600006,281.600006,281.600006,1.207%,1.207%,-0.932%,-0.932%,-0.932%
5/7/20,SPY,75250400,39228859,-64415207,1292390,2039814,-25186347,-33.4701,-1.3021,SPY2020-05-07,SPY,5/7/20 0:00,287.75,289.779999,287.130005,287.679993,285.277618,75250400,5/8/20 0:00,291.089996,292.950012,289.859985,292.440002,289.997894,76622100,FALSE,5/8/20 0:00,5/12/20 0:00,5/13/20 0:00,5/13/20 0:00,5/13/20 0:00,292.440002,286.670013,281.600006,281.600006,281.600006,1.655%,-0.351%,-2.113%,-2.113%,-2.113%
5/8/20,SPY,76622100,68721108,-49896886,1543899,2706242,18824222,24.5676,1.7464,SPY2020-05-08,SPY,5/8/20 0:00,291.089996,292.950012,289.859985,292.440002,289.997894,76622100,5/11/20 0:00,290.339996,294,289.880005,292.5,290.057373,79030200,FALSE,5/12/20 0:00,5/13/20 0:00,5/13/20 0:00,5/13/20 0:00,5/13/20 0:00,286.670013,281.600006,281.600006,281.600006,281.600006,-1.973%,-3.707%,-3.707%,-3.707%,-3.707%
